gameId,gameDuration,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKillsTeam1,inhibitorKillsTeam1,towerKillsTeam2,inhibitorKillsTeam2,T1_P1_participantId,T1_P1_championId,T1_P1_highestAchievedSeasonTier,T1_P1_lane/role,T1_P1_kills,T1_P1_deaths,T1_P1_assists,T1_P1_largestKillingSpree,T1_P1_longestTimeSpentLiving,T1_P1_totalDamageDealt,T1_P1_totalDamageDealtToChampions,T1_P1_goldEarned,T1_P1_goldSpent,T1_P1_champLevel,T1_P2_participantId,T1_P2_championId,T1_P2_highestAchievedSeasonTier,T1_P2_lane/role,T1_P2_kills,T1_P2_deaths,T1_P2_assists,T1_P2_largestKillingSpree,T1_P2_longestTimeSpentLiving,T1_P2_totalDamageDealt,T1_P2_totalDamageDealtToChampions,T1_P2_goldEarned,T1_P2_goldSpent,T1_P2_champLevel,T1_P3_participantId,T1_P3_championId,T1_P3_highestAchievedSeasonTier,T1_P3_lane/role,T1_P3_kills,T1_P3_deaths,T1_P3_assists,T1_P3_largestKillingSpree,T1_P3_largestMultiKill,T1_P3_longestTimeSpentLiving,T1_P3_totalDamageDealt,T1_P3_totalDamageDealtToChampions,T1_P3_goldEarned,T1_P3_goldSpent,T1_P3_champLevel,T1_P4_participantId,T1_P4_championId,T1_P4_highestAchievedSeasonTier,T1_P4_lane/role,T1_P4_kills,T1_P4_deaths,T1_P4_assists,T1_P4_largestKillingSpree,T1_P4_longestTimeSpentLiving,T1_P4_totalDamageDealt,T1_P4_totalDamageDealtToChampions,T1_P4_goldEarned,T1_P4_goldSpent,T1_P4_champLevel,T1_P5_participantId,T1_P5_championId,T1_P5_highestAchievedSeasonTier,T1_P5_lane/role,T1_P5_kills,T1_P5_deaths,T1_P5_assists,T1_P5_largestKillingSpree,T1_P5_largestMultiKill,T1_P5_totalDamageDealt,T1_P5_totalDamageDealtToChampions,T1_P5_goldEarned,T1_P5_goldSpent,T1_P5_champLevel,T2_P1_participantId,T2_P1_championId,T2_P1_highestAchievedSeasonTier,T2_P1_lane/role,T2_P1_kills,T2_P1_deaths,T2_P1_assists,T2_P1_largestKillingSpree,T2_P1_longestTimeSpentLiving,T2_P1_totalDamageDealt,T2_P1_totalDamageDealtToChampions,T2_P1_goldEarned,T2_P1_goldSpent,T2_P1_champLevel,T2_P2_participantId,T2_P2_championId,T2_P2_highestAchievedSeasonTier,T2_P2_lane/role,T2_P2_kills,T2_P2_deaths,T2_P2_assists,T2_P2_largestKillingSpree,T2_P2_largestMultiKill,T2_P2_longestTimeSpentLiving,T2_P2_totalDamageDealt,T2_P2_totalDamageDealtToChampions,T2_P2_goldEarned,T2_P2_goldSpent,T2_P2_champLevel,T2_P3_participantId,T2_P3_championId,T2_P3_highestAchievedSeasonTier,T2_P3_lane/role,T2_P3_kills,T2_P3_deaths,T2_P3_assists,T2_P3_largestKillingSpree,T2_P3_largestMultiKill,T2_P3_longestTimeSpentLiving,T2_P3_totalDamageDealt,T2_P3_totalDamageDealtToChampions,T2_P3_goldEarned,T2_P3_goldSpent,T2_P3_champLevel,T2_P4_participantId,T2_P4_championId,T2_P4_highestAchievedSeasonTier,T2_P4_lane/role,T2_P4_kills,T2_P4_deaths,T2_P4_assists,T2_P4_largestKillingSpree,T2_P4_largestMultiKill,T2_P4_longestTimeSpentLiving,T2_P4_totalDamageDealt,T2_P4_magicDamageDealt,T2_P4_trueDamageDealtToChampions,T2_P4_goldEarned,T2_P4_goldSpent,T2_P4_champLevel,T2_P5_participantId,T2_P5_championId,T2_P5_highestAchievedSeasonTier,T2_P5_lane/role,T2_P5_kills,T2_P5_deaths,T2_P5_assists,T2_P5_largestKillingSpree,T2_P5_largestMultiKill,T2_P5_longestTimeSpentLiving,T2_P5_totalDamageDealt,T2_P5_totalDamageDealtToChampions,T2_P5_goldEarned,T2_P5_goldSpent,T2_P5_champLevel
1675509942,1214,1,1,0,1,0,2,0,8,1,1,0,1,9,PLATINUM,JUNGLE/NONE,1,3,7,0,383,86559,7996,6570,4725,11,2,43,NONE,BOTTOM/DUO_SUPPORT,2,1,17,2,393,26119,5884,8181,7350,11,3,222,MASTER,BOTTOM/DUO_CARRY,9,2,8,8,2,667,130434,18016,11914,11025,12,4,518,CHALLENGER,TOP/SOLO,1,2,4,0,550,84821,8284,7800,6625,12,5,55,DIAMOND,MIDDLE/SOLO,14,3,1,5,3,72952,14194,10244,8975,13,6,92,DIAMOND,TOP/SOLO,4,4,0,4,738,71025,9272,7283,6125,11,7,60,CHALLENGER,JUNGLE/NONE,2,6,5,0,1,491,60998,7519,6172,6105,10,8,81,PLATINUM,BOTTOM/DUO_CARRY,1,8,1,0,1,341,56159,4653,6243,5950,10,9,103,DIAMOND,MIDDLE/SOLO,2,3,3,0,1,622,69435,37170,2114,6843,6800,12,10,25,DIAMOND,BOTTOM/DUO_SUPPORT,2,6,2,0,1,388,15993,5388,5782,5310,9
1675501903,956,2,2,2,0,0,2,2,0,0,4,0,1,145,PLATINUM,NONE/DUO_SUPPORT,1,3,2,0,617,46154,3735,5171,4525,8,2,223,DIAMOND,NONE/DUO_SUPPORT,1,3,1,0,426,27235,6513,4333,3775,9,3,55,DIAMOND,NONE/DUO_SUPPORT,0,3,1,0,0,629,34133,2969,4497,3875,10,4,43,DIAMOND,NONE/DUO_SUPPORT,2,4,2,0,309,14021,5785,4198,3535,8,5,141,DIAMOND,NONE/DUO_SUPPORT,3,5,0,0,1,62755,3245,5659,5350,9,6,105,DIAMOND,NONE/DUO,5,0,3,5,0,51549,4939,7226,6125,11,7,92,DIAMOND,NONE/DUO_SUPPORT,1,1,3,0,1,699,51477,6188,6197,5200,11,8,30,CHALLENGER,NONE/DUO_SUPPORT,9,3,7,5,2,472,87490,14325,8461,8375,11,9,350,DIAMOND,NONE/DUO_SUPPORT,1,1,7,0,1,273,10075,7562,0,4617,4135,9,10,15,CHALLENGER,NONE/DUO_SUPPORT,1,2,6,0,1,265,64467,5174,6186,4950,9
1675467544,2072,2,1,2,2,2,2,2,1,0,9,2,1,145,PLATINUM,BOTTOM/SOLO,8,5,16,5,791,237894,37167,16239,15385,16,2,555,DIAMOND,TOP/DUO_SUPPORT,7,7,16,3,890,45897,11618,9584,8825,14,3,92,DIAMOND,TOP/DUO_CARRY,10,9,9,3,2,548,156650,23520,13996,12950,15,4,59,DIAMOND,JUNGLE/NONE,8,9,19,4,656,150370,21973,14369,13725,16,5,4,MASTER,MIDDLE/SOLO,5,10,12,2,1,159137,29124,13842,13025,16,6,42,DIAMOND,MIDDLE/SOLO,2,13,19,0,289,113553,28489,11427,11458,15,7,350,DIAMOND,BOTTOM/DUO_SUPPORT,2,6,27,0,1,607,28354,20269,11352,9000,15,8,41,DIAMOND,TOP/SOLO,13,3,11,7,2,1296,286123,31891,19637,16708,18,9,113,CHALLENGER,JUNGLE/NONE,15,8,15,4,1,546,160092,61047,2177,15914,14875,16,10,29,NONE,BOTTOM/DUO_CARRY,8,8,9,4,1,445,126794,25207,13452,13220,15
1675433381,1651,1,1,0,1,1,2,1,6,1,4,0,1,223,DIAMOND,TOP/SOLO,5,7,10,3,457,56826,11151,9318,8525,14,2,350,DIAMOND,BOTTOM/DUO_SUPPORT,2,5,25,0,528,18928,14069,9381,8050,14,3,99,NONE,MIDDLE/SOLO,10,4,9,5,2,719,130031,17286,13628,11775,15,4,15,DIAMOND,BOTTOM/DUO_CARRY,4,7,14,0,520,151601,14353,11947,10075,14,5,421,CHALLENGER,JUNGLE/NONE,19,7,11,6,2,137319,27160,16149,14200,16,6,91,MASTER,MIDDLE/SOLO,8,7,4,2,523,134964,18993,12074,12600,15,7,43,MASTER,BOTTOM/DUO_SUPPORT,5,8,11,2,1,513,36099,10287,8896,8300,12,8,81,DIAMOND,BOTTOM/DUO_CARRY,2,7,10,2,1,641,106067,17913,10624,10572,13,9,163,NONE,JUNGLE/NONE,9,11,12,2,2,635,141662,124497,1790,10851,10660,13,10,85,NONE,TOP/SOLO,6,7,5,3,1,484,79276,12038,10540,10275,14
1675407032,1937,1,1,0,1,1,1,1,9,2,2,0,1,91,MASTER,MIDDLE/SOLO,13,5,14,6,798,163266,26724,15918,15100,17,2,350,MASTER,BOTTOM/DUO_SUPPORT,10,3,20,3,709,33875,20974,12632,11085,15,3,107,DIAMOND,TOP/SOLO,4,8,9,0,1,373,127209,13570,12953,13175,15,4,102,CHALLENGER,JUNGLE/NONE,9,7,13,3,469,205993,24640,13988,13175,16,5,236,NONE,BOTTOM/DUO_CARRY,5,5,10,4,1,141235,13715,12033,11425,15,6,101,MASTER,BOTTOM/DUO_SUPPORT,8,8,7,3,430,104407,18858,12104,11325,14,7,498,DIAMOND,BOTTOM/DUO_CARRY,0,7,9,0,0,585,143630,8936,10131,10075,14,8,28,DIAMOND,JUNGLE/NONE,11,8,8,3,2,370,150151,24099,13257,11335,16,9,92,NONE,TOP/SOLO,9,8,9,3,2,470,156622,44,1451,13548,13210,17,10,16,DIAMOND,MIDDLE/SOLO,0,10,12,0,0,374,72329,5347,7917,7725,14
1675319558,1924,2,1,2,1,1,2,0,7,1,7,0,1,518,GOLD,MIDDLE/SOLO,6,8,8,0,844,104205,21986,11408,11450,15,2,99,MASTER,BOTTOM/DUO_SUPPORT,3,6,18,0,643,45325,16277,10355,11130,14,3,81,NONE,BOTTOM/DUO_CARRY,11,9,8,3,2,398,146139,33289,14172,13175,16,4,236,NONE,TOP/SOLO,7,9,9,2,535,120511,22799,14339,13825,16,5,517,MASTER,JUNGLE/NONE,10,9,11,3,1,185989,27122,13886,13750,16,6,134,MASTER,MIDDLE/SOLO,5,6,10,2,731,137307,20594,12369,12845,16,7,39,MASTER,TOP/SOLO,12,9,9,3,2,639,190111,28591,16131,15558,17,8,26,MASTER,BOTTOM/DUO_SUPPORT,1,11,21,0,1,470,23274,6209,9729,9210,15,9,28,CHALLENGER,JUNGLE/NONE,15,3,7,9,2,917,162922,145145,1178,14307,12875,17,10,15,NONE,BOTTOM/DUO_CARRY,8,8,12,4,1,648,206146,22336,14738,13625,16
1675299456,1583,2,2,2,2,2,2,2,2,0,9,1,1,42,NONE,MIDDLE/SOLO,7,5,7,4,581,133374,24946,10985,10833,14,2,498,NONE,BOTTOM/DUO_CARRY,5,3,4,2,816,139576,13081,11377,11200,14,3,40,DIAMOND,BOTTOM/DUO_SUPPORT,1,10,8,0,1,398,11122,5521,6254,5837,11,4,157,MASTER,JUNGLE/NONE,0,7,1,0,535,86133,2943,7496,7400,12,5,28,CHALLENGER,JUNGLE/NONE,5,6,4,3,1,85860,11644,9143,7885,12,6,421,MASTER,JUNGLE/NONE,7,7,3,2,375,112207,8343,10246,9800,13,7,15,GOLD,BOTTOM/DUO_CARRY,7,2,8,3,1,700,152362,13364,12503,11025,14,8,12,MASTER,BOTTOM/DUO_SUPPORT,0,2,14,0,0,658,28425,4771,7948,6725,13,9,163,NONE,MIDDLE/SOLO,12,5,7,8,2,689,155846,147749,1418,13701,11725,15,10,85,MASTER,TOP/SOLO,5,2,6,4,2,1176,128353,13907,12643,11235,15
1674539663,1661,2,1,0,0,0,1,1,4,0,5,0,1,498,NONE,BOTTOM/SOLO,5,8,2,2,490,162260,15469,11451,11585,14,2,64,DIAMOND,JUNGLE/NONE,3,9,4,0,666,87582,6950,8496,8110,12,3,350,DIAMOND,MIDDLE/DUO_SUPPORT,0,5,10,0,0,563,19595,13892,7307,6925,13,4,133,NONE,TOP/SOLO,5,7,5,2,558,106139,15245,10458,10625,13,5,238,PLATINUM,MIDDLE/DUO_CARRY,6,6,1,2,1,138361,11832,12142,11700,15,6,10,DIAMOND,TOP/DUO_CARRY,0,3,3,0,1074,71382,2002,7552,6175,13,7,141,DIAMOND,TOP/DUO_SUPPORT,21,4,6,12,2,580,184186,38305,16711,15375,16,8,267,DIAMOND,BOTTOM/DUO_SUPPORT,3,3,14,2,2,1012,17233,6007,8625,7800,13,9,104,NONE,BOTTOM/DUO_CARRY,6,4,7,3,1,996,158177,5574,56,11363,11050,14,10,518,MASTER,MIDDLE/SOLO,5,5,6,2,1,407,116862,11585,11053,9950,15
1674272090,1388,2,1,2,2,2,1,1,0,0,9,1,1,15,NONE,BOTTOM/DUO_CARRY,2,6,4,0,350,75264,9137,8332,7450,12,2,421,DIAMOND,JUNGLE/NONE,4,7,4,0,688,88724,8533,8420,7610,11,3,39,NONE,MIDDLE/SOLO,1,7,2,0,1,454,99271,9691,7842,7758,12,4,201,MASTER,BOTTOM/DUO_SUPPORT,1,5,5,0,468,21798,4890,5761,5200,11,5,84,MASTER,TOP/SOLO,4,9,0,0,1,66894,12018,7206,7300,11,6,222,NONE,BOTTOM/DUO_CARRY,11,4,8,5,556,124213,20191,12982,11875,14,7,238,DIAMOND,MIDDLE/SOLO,8,2,1,7,2,1081,102880,15359,10452,9375,14,8,43,CHALLENGER,BOTTOM/DUO_SUPPORT,2,2,20,2,1,682,23991,10325,8459,7200,13,9,30,NONE,JUNGLE/NONE,7,2,14,6,2,497,185386,166089,1370,11886,9275,15,10,24,NONE,TOP/SOLO,6,2,2,3,2,874,119266,9218,10985,10783,14
1673792902,1797,1,1,2,1,2,2,2,9,1,4,0,1,43,MASTER,MIDDLE/DUO_SUPPORT,2,8,20,0,408,35564,8657,8877,8875,14,2,78,DIAMOND,TOP/SOLO,5,7,15,2,370,135973,19319,11723,10625,15,3,81,NONE,BOTTOM/SOLO,10,8,11,7,2,405,194011,33474,15450,13825,16,4,266,CHALLENGER,JUNGLE/NONE,9,4,15,4,771,156112,22472,13066,10875,16,5,142,CHALLENGER,MIDDLE/DUO_CARRY,11,6,11,4,2,117001,33271,12677,10975,15,6,517,NONE,MIDDLE/SOLO,4,6,10,0,580,113096,24880,11015,10450,15,7,107,MASTER,JUNGLE/NONE,13,6,2,5,2,643,224550,19971,14370,13550,16,8,498,NONE,BOTTOM/DUO_CARRY,8,5,8,4,2,695,208773,26401,14537,14275,16,9,555,MASTER,BOTTOM/DUO_SUPPORT,3,9,9,0,1,693,28503,166,1310,8112,7775,13,10,240,DIAMOND,TOP/SOLO,5,11,8,0,1,317,104421,16922,10826,10000,15
1674974141,1873,1,1,0,1,1,1,1,8,1,2,0,1,126,DIAMOND,TOP/SOLO,4,2,3,3,857,164945,19467,13148,12400,16,2,110,PLATINUM,BOTTOM/DUO_CARRY,7,2,9,4,1208,180026,16121,14091,13050,16,3,79,NONE,JUNGLE/NONE,3,8,12,2,1,372,173523,17524,10606,9725,14,4,39,CHALLENGER,MIDDLE/SOLO,11,4,10,5,483,191746,22695,15796,14208,16,5,161,DIAMOND,BOTTOM/DUO_SUPPORT,5,2,15,4,2,37014,16406,9731,8550,13,6,157,DIAMOND,MIDDLE/SOLO,5,6,5,4,982,166283,10979,12247,11075,15,7,412,CHALLENGER,BOTTOM/DUO_SUPPORT,0,8,12,0,0,812,9314,5993,7060,6325,12,8,85,MASTER,TOP/SOLO,4,5,3,2,1,684,161979,15432,13049,12860,16,9,59,NONE,JUNGLE/NONE,3,7,7,3,1,665,95985,11406,353,9112,8800,13,10,104,NONE,BOTTOM/DUO_CARRY,6,4,4,3,2,570,194612,20684,11538,10975,14
1673526613,1837,2,1,2,2,2,2,2,1,0,10,2,1,81,NONE,BOTTOM/DUO_CARRY,9,5,9,5,837,171423,26114,14360,14255,16,2,203,DIAMOND,JUNGLE/NONE,9,7,11,3,371,159972,24190,13229,12675,16,3,92,DIAMOND,TOP/SOLO,6,10,2,2,1,351,147493,10767,11626,11145,16,4,350,MASTER,BOTTOM/DUO_SUPPORT,1,2,16,0,850,25094,12691,7732,6600,14,5,8,DIAMOND,MIDDLE/SOLO,1,9,7,0,1,129439,17099,9288,8925,15,6,518,MASTER,TOP/SOLO,7,7,12,5,834,158888,31150,14062,13675,16,7,99,NONE,BOTTOM/DUO_SUPPORT,4,2,9,2,1,1129,40861,9462,9390,7900,14,8,25,DIAMOND,MIDDLE/SOLO,7,5,10,2,1,491,154360,22393,13716,12790,17,9,19,NONE,JUNGLE/NONE,9,7,10,4,2,585,154898,56728,1340,13181,12458,15,10,67,DIAMOND,BOTTOM/DUO_CARRY,6,5,1,4,3,657,176612,15774,13302,11735,16
1673513050,2277,1,1,2,1,1,2,2,10,2,4,0,1,13,CHALLENGER,TOP/SOLO,9,7,11,4,459,345366,37155,18560,16675,18,2,84,NONE,MIDDLE/SOLO,12,7,7,4,670,186409,32058,16077,14950,18,3,12,NONE,BOTTOM/DUO_SUPPORT,1,7,23,0,1,786,40326,10723,9876,8925,16,4,157,CHALLENGER,BOTTOM/DUO_CARRY,10,11,16,4,444,289764,39135,17844,15085,18,5,59,DIAMOND,JUNGLE/NONE,8,6,19,3,2,162749,17260,15067,14100,17,6,40,DIAMOND,BOTTOM/DUO_SUPPORT,6,8,19,2,512,39455,15846,11451,10725,14,7,81,DIAMOND,BOTTOM/DUO_CARRY,8,7,16,3,1,1120,224408,39690,17208,16975,17,8,141,NONE,JUNGLE/NONE,9,8,8,7,2,1170,195421,22395,14161,14075,16,9,92,MASTER,TOP/SOLO,9,7,7,2,2,966,181364,66,2603,14783,14525,17,10,16,DIAMOND,MIDDLE/SOLO,6,10,19,2,1,453,100902,20805,12241,11785,16
1673507591,1798,1,1,0,2,1,1,2,8,1,5,2,1,82,DIAMOND,TOP/SOLO,8,7,9,3,299,169627,27793,13973,13075,16,2,39,NONE,MIDDLE/SOLO,7,6,5,3,371,207751,16551,14409,13258,17,3,22,DIAMOND,BOTTOM/DUO_CARRY,3,4,14,2,1,778,133318,10224,12354,11210,15,4,555,NONE,BOTTOM/DUO_SUPPORT,5,8,11,2,770,31532,8618,9542,8475,13,5,203,DIAMOND,JUNGLE/NONE,12,6,6,4,2,155946,20521,13729,11400,15,6,15,PLATINUM,BOTTOM/DUO_CARRY,5,7,7,0,686,178608,24631,12204,11925,15,7,9,DIAMOND,BOTTOM/DUO_SUPPORT,1,9,9,0,1,266,34235,11773,7121,7000,12,8,64,NONE,JUNGLE/NONE,18,4,5,10,2,543,181979,22289,16287,16025,16,9,420,DIAMOND,TOP/SOLO,4,10,9,0,1,386,124887,1339,0,9635,9600,14,10,90,DIAMOND,MIDDLE/SOLO,3,5,4,2,1,562,120362,16122,9487,8575,15
1673502346,1595,1,1,0,1,1,1,0,11,3,0,0,1,119,DIAMOND,BOTTOM/DUO_CARRY,7,5,5,5,728,106288,13643,11872,11150,13,2,90,DIAMOND,MIDDLE/SOLO,4,2,14,3,1016,169889,22978,12646,11675,16,3,9,DIAMOND,BOTTOM/DUO_SUPPORT,7,4,11,7,2,1034,55286,13996,10422,10710,14,4,41,DIAMOND,TOP/SOLO,10,1,5,5,929,138277,15182,12251,11783,15,5,82,CHALLENGER,JUNGLE/NONE,9,5,3,2,1,186978,16240,12911,12100,16,6,157,NONE,MIDDLE/SOLO,3,9,2,2,336,130257,11882,9762,9075,14,7,203,NONE,JUNGLE/NONE,3,9,3,0,1,428,112347,6839,7941,6925,13,8,236,DIAMOND,BOTTOM/DUO_CARRY,7,7,3,2,1,552,110168,11986,11317,11237,14,9,412,DIAMOND,BOTTOM/DUO_SUPPORT,1,6,7,0,1,389,9421,6189,838,6595,6525,12,10,13,MASTER,TOP/SOLO,3,6,2,2,1,628,183415,15101,10660,10410,15
1675067210,1728,1,1,0,1,1,1,1,11,5,3,0,1,163,NONE,JUNGLE/NONE,12,7,9,9,619,157543,19812,13263,11935,15,2,82,MASTER,TOP/SOLO,4,3,7,3,876,125650,11943,11336,9975,15,3,99,DIAMOND,BOTTOM/DUO_SUPPORT,6,5,11,3,1,422,49120,16054,11178,9400,14,4,110,PLATINUM,BOTTOM/DUO_CARRY,6,4,11,3,660,123068,14131,12900,10000,15,5,157,CHALLENGER,MIDDLE/SOLO,7,2,8,6,1,153303,15317,12929,11225,16,6,25,DIAMOND,BOTTOM/DUO_SUPPORT,1,7,10,0,416,20886,8476,7962,6625,12,7,421,MASTER,JUNGLE/NONE,5,9,5,2,2,676,104261,7390,10038,9775,14,8,222,DIAMOND,BOTTOM/DUO_CARRY,2,6,1,0,1,712,119137,8191,9210,9250,13,9,164,MASTER,MIDDLE/SOLO,8,6,2,3,2,373,143895,552,4121,12304,11388,15,10,13,MASTER,TOP/SOLO,5,7,3,3,1,494,201554,19401,12065,11475,15
1675046459,2136,1,1,0,1,1,2,2,10,2,0,0,1,145,PLATINUM,BOTTOM/DUO_CARRY,11,1,4,6,1268,312896,25274,19594,15800,18,2,114,CHALLENGER,TOP/SOLO,3,1,5,3,646,243842,16434,15017,13250,18,3,111,CHALLENGER,BOTTOM/DUO_SUPPORT,2,4,12,2,1,1267,39582,8372,9931,8850,14,4,421,MASTER,JUNGLE/NONE,4,4,9,3,649,175670,7795,13173,11850,17,5,91,PLATINUM,MIDDLE/SOLO,5,4,4,2,1,199030,24378,13556,12200,17,6,432,MASTER,BOTTOM/DUO_SUPPORT,3,6,6,0,965,32323,9469,8243,7600,14,7,81,NONE,BOTTOM/DUO_CARRY,3,3,4,2,1,1160,206093,20998,14063,13275,16,8,24,DIAMOND,TOP/SOLO,1,7,2,0,1,620,161671,5877,10947,10158,16,9,55,DIAMOND,MIDDLE/SOLO,7,4,5,5,1,965,217940,192650,1058,14598,14490,17,10,104,CHALLENGER,JUNGLE/NONE,0,5,7,0,0,946,195244,9669,10970,10150,15
1675015870,1807,1,2,0,1,1,1,1,11,3,1,0,1,497,CHALLENGER,BOTTOM/DUO_SUPPORT,2,3,15,2,977,17218,9712,9213,7900,14,2,59,NONE,JUNGLE/NONE,3,3,20,2,746,158708,18156,12043,10850,16,3,498,PLATINUM,BOTTOM/DUO_CARRY,8,6,7,4,1,546,169932,21285,14175,14320,15,4,157,CHALLENGER,MIDDLE/SOLO,8,9,5,2,267,155375,13606,12575,11700,16,5,17,CHALLENGER,TOP/SOLO,10,4,6,5,2,214616,35122,16197,12225,18,6,24,MASTER,TOP/SOLO,2,9,4,0,319,87232,9990,7956,8050,14,7,421,MASTER,JUNGLE/NONE,3,5,7,2,1,730,136086,8901,10248,10175,14,8,37,CHALLENGER,BOTTOM/DUO,3,8,11,0,1,543,104838,16224,12616,12375,14,9,223,CHALLENGER,BOTTOM/DUO,6,4,7,4,1,1074,56327,18684,1702,9957,9700,13,10,82,CHALLENGER,MIDDLE/SOLO,11,5,5,8,2,1090,159022,24690,13654,12950,16
1674974141,1873,1,1,0,1,1,1,1,8,1,2,0,1,126,DIAMOND,TOP/SOLO,4,2,3,3,857,164945,19467,13148,12400,16,2,110,PLATINUM,BOTTOM/DUO_CARRY,7,2,9,4,1208,180026,16121,14091,13050,16,3,79,NONE,JUNGLE/NONE,3,8,12,2,1,372,173523,17524,10606,9725,14,4,39,CHALLENGER,MIDDLE/SOLO,11,4,10,5,483,191746,22695,15796,14208,16,5,161,DIAMOND,BOTTOM/DUO_SUPPORT,5,2,15,4,2,37014,16406,9731,8550,13,6,157,DIAMOND,MIDDLE/SOLO,5,6,5,4,982,166283,10979,12247,11075,15,7,412,CHALLENGER,BOTTOM/DUO_SUPPORT,0,8,12,0,0,812,9314,5993,7060,6325,12,8,85,MASTER,TOP/SOLO,4,5,3,2,1,684,161979,15432,13049,12860,16,9,59,NONE,JUNGLE/NONE,3,7,7,3,1,665,95985,11406,353,9112,8800,13,10,104,NONE,BOTTOM/DUO_CARRY,6,4,4,3,2,570,194612,20684,11538,10975,14
1674925887,2241,2,1,0,1,2,1,1,6,1,7,1,1,15,CHALLENGER,MIDDLE/DUO,11,6,12,3,590,347819,44092,19613,17575,16,2,350,NONE,BOTTOM/SOLO,1,3,24,0,1575,42791,22862,11940,10875,16,3,421,NONE,JUNGLE/NONE,4,8,10,2,1,584,126128,9297,10457,9650,15,4,14,DIAMOND,TOP/SOLO,3,11,9,0,407,110116,12837,10170,9175,15,5,7,DIAMOND,MIDDLE/DUO,7,2,8,5,1,115143,23305,12730,12500,16,6,81,NONE,BOTTOM/SOLO,6,6,12,3,435,214098,41224,15679,13210,17,7,59,MASTER,JUNGLE/NONE,4,8,17,0,1,467,166161,17701,13615,12900,16,8,157,CHALLENGER,MIDDLE/DUO_CARRY,7,3,10,5,2,1347,253395,19915,15634,15150,18,9,43,MASTER,MIDDLE/DUO_SUPPORT,2,5,18,0,1,727,47132,40344,1561,10348,9550,15,10,122,CHALLENGER,TOP/SOLO,11,4,10,5,2,1319,271545,36705,18228,16783,18
1675583332,2491,2,1,2,2,2,2,0,5,0,10,3,1,64,CHALLENGER,JUNGLE/NONE,14,9,12,5,617,264882,30371,19009,18850,18,2,55,DIAMOND,MIDDLE/SOLO,25,9,9,7,681,234539,53529,22022,20700,18,3,126,MASTER,TOP/SOLO,4,8,8,2,1,579,244661,25196,15997,14700,18,4,12,NONE,BOTTOM/DUO_SUPPORT,3,11,24,2,684,52305,12890,11553,11450,18,5,104,DIAMOND,BOTTOM/DUO_CARRY,4,13,8,3,2,240488,23496,14736,13650,17,6,136,MASTER,MIDDLE/SOLO,7,11,23,3,383,208306,29723,16024,15375,18,7,15,MASTER,BOTTOM/DUO_CARRY,11,10,25,3,1,436,340982,44777,21386,24920,18,8,92,NONE,TOP/SOLO,12,8,9,4,3,976,221852,20632,18411,15850,18,9,350,DIAMOND,BOTTOM/DUO_SUPPORT,3,9,35,0,1,557,53944,41954,5921,13379,12225,18,10,30,MASTER,JUNGLE/NONE,17,13,14,4,2,442,272392,54127,18731,17250,18
1675557677,1508,2,2,2,2,2,1,2,1,0,11,3,1,223,MASTER,TOP/DUO,1,6,3,0,725,48561,8896,6626,6025,12,2,145,NONE,BOTTOM/DUO_CARRY,2,5,2,2,631,125536,11029,9028,8775,13,3,39,MASTER,TOP/DUO,5,10,5,2,1,317,96695,12062,8780,8583,12,4,25,MASTER,BOTTOM/DUO_SUPPORT,0,4,6,0,582,15104,5769,5593,5325,10,5,30,CHALLENGER,JUNGLE/NONE,7,7,4,3,1,161301,27038,10661,10125,14,6,2,NONE,MIDDLE/SOLO,10,4,9,3,393,110690,19817,12630,11225,15,7,113,NONE,JUNGLE/NONE,5,4,17,3,1,411,133953,15881,12009,9475,14,8,245,MASTER,TOP/DUO_CARRY,7,1,6,6,3,733,113507,12839,10639,8410,15,9,99,DIAMOND,TOP/DUO_SUPPORT,2,2,11,0,1,971,34174,25888,632,8394,6450,13,10,96,NONE,BOTTOM/SOLO,8,4,8,2,1,762,112110,25021,11932,9525,14
1675350151,1236,2,2,2,2,0,2,2,1,0,11,3,1,266,MASTER,MIDDLE/SOLO,1,8,1,0,216,54362,5093,5867,4525,11,2,33,DIAMOND,JUNGLE/NONE,4,2,2,3,1043,91523,5397,8806,8225,12,3,350,MASTER,BOTTOM/DUO_SUPPORT,2,5,4,0,1,470,16858,9405,5619,5150,9,4,518,MASTER,TOP/SOLO,6,5,1,3,361,106209,10385,8872,8600,13,5,119,NONE,BOTTOM/DUO_CARRY,2,9,3,0,1,49782,8226,6226,5550,10,6,30,CHALLENGER,TOP/DUO,6,2,5,3,627,141205,17271,11608,7950,14,7,29,DIAMOND,JUNGLE/NONE,9,2,7,9,2,872,117251,14751,10560,10150,13,8,145,MASTER,BOTTOM/DUO_CARRY,6,6,8,2,1,294,60303,13006,8911,7275,12,9,2,PLATINUM,TOP/DUO,4,4,0,4,1,215,112386,2113,1562,9690,9575,13,10,267,DIAMOND,BOTTOM/DUO_SUPPORT,4,1,13,3,1,756,15960,7440,7879,6875,11
